1.3	0.0001	1.47769e-11
1.3	0.0003	3.44615e-11
1.3	0.001	8.68462e-11
1.3	0.002	2.32385e-10
1.3	0.003	2.03000e-10
1.3	0.006	1.64308e-10
1.3	0.008	1.81385e-11
1.3	0.01	2.31154e-12
1.3	0.014	0.00000e+00
1.3	0.02	0.00000e+00
1.5	0.0001	3.44467e-11
1.5	0.0003	9.24000e-11
1.5	0.001	2.24000e-10
1.5	0.002	6.66067e-10
1.5	0.003	8.51733e-10
1.5	0.006	9.93933e-10
1.5	0.008	4.82467e-10
1.5	0.01	3.21595e-10
1.5	0.014	1.12079e-10
1.5	0.02	1.82693e-11
2	0.0001	6.41000e-11
2	0.0003	1.49900e-10
2	0.001	6.33442e-10
2	0.002	1.44189e-09
2	0.003	2.62188e-09
2	0.006	2.76582e-09
2	0.008	1.79633e-09
2	0.01	1.24928e-09
2	0.014	5.24879e-10
2	0.02	2.28591e-10
2.5	0.0001	7.81600e-11
2.5	0.0003	8.60400e-11
2.5	0.001	5.15154e-10
2.5	0.002	1.13870e-09
2.5	0.003	2.44627e-09
2.5	0.006	3.96253e-09
2.5	0.008	2.78930e-09
2.5	0.01	1.77086e-09
2.5	0.014	8.53844e-10
2.5	0.02	4.21748e-10
3	0.0001	4.90000e-11
3	0.0003	1.35933e-10
3	0.001	3.56667e-10
3	0.002	6.63622e-10
3	0.003	9.80281e-10
3	0.006	1.93721e-09
3	0.008	1.77814e-09
3	0.01	1.21209e-09
3	0.014	7.17660e-10
